Periodo,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Colima ",0.331354298,0.326247224,0.322861362,0.334584175,0.34410441,0.345228119,0.354663659,0.351329721,0.350908466,0.34930335,0.343371261,0.348538985,0.346961432,0.343920205,0.343024078,0.339842655
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Chiapas ",0.606819275,0.611612981,0.615962396,0.617784808,0.62561218,0.634604394,0.640124005,0.636492011,0.649375246,0.651750677,0.639891597,0.657020348,0.663101704,0.670544008,0.678071645,0.681777566
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Chihuahua ",1.790243604,1.780312556,1.754847919,1.80838471,1.811665009,1.776127266,1.78460364,1.707351355,1.707171279,1.699096532,1.633629532,1.654610793,1.654488739,1.64537252,1.612655519,1.600756645
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Ciudad de M�xico ",34.33854838,34.30837451,34.26734221,33.75578503,33.28823364,33.03125873,32.52007768,33.27300048,32.73765941,32.45877891,33.732449,32.40685885,32.12418183,31.77334897,31.61083734,31.69976343
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Durango ",0.337717492,0.331292447,0.326997481,0.335207016,0.340958835,0.339010129,0.344356317,0.334534072,0.331794333,0.326943959,0.316959345,0.320320284,0.317681537,0.313031299,0.310062626,0.304498552
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Guanajuato ",3.272156959,3.255016832,3.267515544,3.287063368,3.318852587,3.320491163,3.372150355,3.347622976,3.377344359,3.381971315,3.267682973,3.366491836,3.378757013,3.405384665,3.413498497,3.406833166
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Guerrero ",0.705457198,0.692962835,0.679956883,0.697509968,0.716544728,0.701995103,0.717680225,0.7043961,0.689230566,0.686727955,0.658805347,0.661899461,0.644775012,0.630372708,0.62491719,0.611609184
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Hidalgo ",1.510369193,1.533587979,1.545810075,1.527924258,1.533514739,1.558138766,1.558374134,1.542965085,1.611833698,1.630758755,1.586125704,1.65811699,1.675425638,1.706155077,1.732847282,1.745567002
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Jalisco ",6.580145199,6.584254579,6.600531898,6.674129869,6.785327706,6.751760254,6.741632725,6.639969531,6.680934422,6.639335347,6.437164653,6.664109005,6.634215578,6.629523503,6.67316727,6.635120602
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos M�xico ",6.848997709,6.729889805,6.671200348,6.780573775,6.791272207,6.931896513,6.962992571,7.163997631,7.141005922,7.165431987,7.41879457,7.320512535,7.330168602,7.43140132,7.415705227,7.439930387
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Michoac�n de Ocampo ",2.429374024,2.426455918,2.415934804,2.382920936,2.389049076,2.409802882,2.406292727,2.373909172,2.42863467,2.429936795,2.363459583,2.435229197,2.460366008,2.492379264,2.516825339,2.523126892
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Morelos ",0.850902827,0.833532849,0.818269434,0.845318085,0.860108893,0.855671734,0.869087218,0.879970028,0.860068294,0.847841826,0.865651661,0.845904442,0.835709589,0.822684928,0.812598577,0.805722392
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Nayarit ",0.946938544,0.843408428,0.791764168,0.680079945,0.59570197,0.570859441,0.612178228,0.593078532,0.534461882,0.491205376,0.518796432,0.541114037,0.529003351,0.542030756,0.463567206,0.4790594
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Nuevo Le�n ",8.784329876,8.952179911,9.230941353,9.108870178,8.878040305,8.833472183,8.922426707,8.696745501,8.771925181,8.891700348,8.688875539,9.063275681,9.268257031,9.29962323,9.430943825,9.362973655
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Oaxaca ",0.850692293,0.850259205,0.842569551,0.815291788,0.815883137,0.82794559,0.834583361,0.818669713,0.827427955,0.823100271,0.792390184,0.806922696,0.808568959,0.807749428,0.814001415,0.812923437
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Puebla ",1.90404843,1.867527127,1.826738481,1.882043119,1.83368252,1.831609711,1.919888491,1.836642219,1.859443743,1.906457036,1.890471338,1.938770491,1.936186707,1.857284753,1.76140356,1.736277589
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Quer�taro ",0.72776543,0.724023688,0.723026687,0.753502214,0.773752414,0.773979949,0.790823708,0.8025091,0.790422236,0.791484846,0.805607728,0.800328147,0.788967547,0.778759102,0.77637651,0.774243909
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Quintana Roo ",4.105009403,4.243868938,4.182253181,4.416910178,4.677321679,4.798234815,4.686935082,4.751491413,4.791570618,5.012837953,4.867073927,4.662740039,4.624945835,4.753057091,4.856422401,4.835114737
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos San Luis Potos� ",0.884750032,0.873238373,0.871070988,0.884878754,0.895353562,0.888007092,0.902858749,0.876262672,0.866797564,0.856462226,0.827611524,0.838575112,0.828914764,0.821236677,0.811877492,0.798259491
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Sinaloa ",2.259203228,2.23691609,2.218924138,2.22954529,2.24555303,2.238802122,2.249739105,2.202454031,2.210929648,2.195854945,2.128084529,2.175244775,2.168890121,2.1647229,2.164941093,2.151048704
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Sonora ",2.014733977,1.997462031,1.998730141,2.049839184,2.083445414,2.08659857,2.111833213,2.086811961,2.076025466,2.063802306,2.027597392,2.078475449,2.083696553,2.082047378,2.027064392,2.053505981
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Tabasco ",0.465776343,0.463147834,0.461782462,0.470044838,0.478719277,0.48070763,0.48967467,0.48233041,0.483441238,0.477903747,0.464261967,0.471319829,0.470009908,0.467148075,0.465565267,0.460825395
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Tamaulipas ",1.219789525,1.211324966,1.208918676,1.235319211,1.257803123,1.252906918,1.275619329,1.246284203,1.241961474,1.224776235,1.186047268,1.203665847,1.196281386,1.183547133,1.175464293,1.158678597
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Tlaxcala ",0.207177703,0.191866727,0.197853271,0.194898341,0.185543513,0.18765846,0.202533729,0.194487852,0.206684058,0.203316366,0.183279094,0.188767552,0.183130196,0.192585349,0.185605974,0.18854682
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Veracruz de Ignacio de la Llave ",2.348387311,2.362203859,2.260333811,2.301225824,2.320523072,2.24776423,2.287766893,2.216804941,2.210120632,2.193303668,2.141698721,2.181350418,2.17422102,2.130597747,2.098513429,2.091838096
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Yucat�n ",0.873721395,0.867635161,0.860623693,0.881102091,0.90051394,0.88988425,0.894034837,0.891156195,0.879890692,0.880700816,0.884677182,0.884398702,0.869458599,0.861008276,0.863026019,0.861623502
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos Zacatecas ",0.40078688,0.390482627,0.391092278,0.389371946,0.382756533,0.375879313,0.378445502,0.365580754,0.355490384,0.351172343,0.336543718,0.341997022,0.341981322,0.342252119,0.340282644,0.33233179
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Total nacional ",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Aguascalientes ",0.938008202,0.856174876,0.790334857,0.713666095,0.678632037,0.744952217,0.695747535,0.722273569,0.749887548,0.825896881,0.84177249,0.856487249,0.903006445,0.95315318,0.989350786,1.08361159
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Baja California ",3.804270234,3.723854908,3.923121742,3.821312193,3.737614379,3.166144498,3.171383173,3.046952124,3.052286277,2.991739246,3.15967334,3.20099985,3.202804504,3.283148135,3.184449788,2.745307936
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Baja California Sur ",1.814566275,2.371580062,3.259946444,3.801732406,4.370147585,3.901416247,4.22254291,4.348833256,4.380365248,4.689857264,4.508359944,4.162473427,4.603920655,4.849739214,5.26887502,5.844289533
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Campeche ",1.103592179,1.008717255,1.041076175,1.031442852,0.98114659,0.977358924,1.156447223,1.160615948,1.178621439,1.20881043,1.234025512,1.370310996,1.181024844,1.08418742,0.987354522,1.012299675
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Coahuila de Zaragoza ",1.491530037,1.523952733,1.506049162,1.738006744,1.709145026,1.769000131,1.70966786,1.588784217,1.617789613,1.638441013,1.611218675,1.381061672,1.512044104,1.585097397,1.530690423,1.653986371
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Colima ",1.005450828,0.958173371,0.997659845,1.019418607,0.908092107,0.820371794,0.97653735,0.964452381,0.977234102,0.944628306,0.833530203,0.963685949,0.855681336,0.874110125,0.917555805,0.826666709
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Chiapas ",1.886599667,1.920776765,1.844346516,1.442268755,1.714941854,1.719702804,1.900119059,1.768898734,1.728946919,1.699553129,1.55504658,1.485949673,1.618828377,1.556402279,1.505437155,1.461239442
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Chihuahua ",2.372888965,2.566131411,2.454736551,2.596692153,2.172625201,2.554038146,2.56107123,2.53000505,2.374368073,2.140297618,2.116878913,1.84902667,2.125598074,2.055469806,1.939885747,1.935125032
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Ciudad de M�xico ",19.0093481,19.07459388,18.86323883,16.94773565,16.21982102,16.37982445,15.47776829,15.86300512,16.49919118,16.49007841,15.53357661,13.42722626,14.07612729,13.43892814,12.64122365,12.14391156
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Durango ",0.61176516,0.597650921,0.586732401,0.658399609,0.638650081,0.671613132,0.737102604,0.734020317,0.667964983,0.66634891,0.605862161,0.648240441,0.647262226,0.653960125,0.645041595,0.675212112
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Guanajuato ",2.919247857,2.789354441,2.829140728,2.922170418,2.72071954,2.63907414,2.819821736,2.920830901,2.890080753,3.037522697,3.083691854,3.079387344,3.104196256,3.199037172,3.284494448,3.286827802
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Guerrero ",3.254700797,3.933190543,3.723166049,3.765241585,3.920877691,4.020189621,3.769794398,4.011755023,3.43124423,3.404917639,3.29740686,3.522834379,3.443632059,3.376832103,3.42294641,3.735557312
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Hidalgo ",1.116628236,0.985779429,0.922101335,0.867240568,0.841343217,0.746715031,0.669742167,0.760709479,0.87663311,0.971683202,0.9859442,1.06556359,1.161016543,1.063069361,0.992252496,1.110293691
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Jalisco ",7.257252064,6.665996855,7.094364047,7.184263222,7.059538443,7.103477838,7.326440824,7.111971865,7.15474335,7.034082557,7.312853585,8.542534218,7.624629886,8.053244601,8.288096059,8.115662828
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas M�xico ",5.721874408,5.436019988,5.301569743,5.966668469,6.552679983,6.557270722,6.269329933,5.803664979,6.212414989,5.816847297,5.438120447,6.045680311,4.858490515,5.079555716,5.163298699,4.67983301
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Michoac�n de Ocampo ",2.330774105,2.205234805,2.649380893,2.274681811,2.117021729,2.198150079,2.42919587,2.333915342,2.07357241,1.991433546,1.845624527,1.896163394,1.640333058,1.70876547,1.817980914,1.837069147
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Morelos ",1.728432671,1.655093913,1.532654454,1.807149869,1.589768735,1.611642995,1.608266394,1.469188582,1.361459146,1.352318629,1.370232511,1.217499082,1.378632882,1.33630786,1.350658695,1.56443983
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Nayarit ",2.319766613,2.326191956,2.74092969,2.907020585,2.193894513,2.667916243,2.732532542,3.174747699,2.954803736,2.203333182,2.765138802,2.94687241,3.638782975,3.770976297,3.887235195,3.806655273
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Nuevo Le�n ",4.916202971,4.714041802,4.815975576,4.939684706,5.301188611,4.933422131,4.624065196,4.136065443,3.847003277,4.117532473,4.28214069,4.569403688,4.641045975,4.715988048,4.678339036,4.708783317
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Oaxaca ",1.979987231,2.055325054,2.025593055,1.815978021,1.805501594,1.878827043,2.095416747,2.04817022,2.103677981,1.95765479,2.090166387,1.99481498,2.058934014,1.882243861,1.961392809,2.135205052
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Puebla ",2.505250666,2.375863009,1.925909856,1.861659723,1.791289029,1.874114481,2.000352337,1.983320556,2.017123695,2.111422159,2.433449489,2.645640642,2.678909264,2.589534545,2.604238917,2.743569192
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Quer�taro ",1.37702769,1.384987655,1.382161359,1.501424453,1.4874763,1.401870654,1.441242164,1.581955054,1.630318129,1.663629034,1.766756486,1.80345523,1.78205295,1.968053651,1.984076825,1.97917855
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Quintana Roo ",10.09316635,10.5813482,9.476511945,9.266284697,11.72982178,12.64647576,11.90516552,13.61705081,13.90003956,14.81114328,15.35238466,15.92666965,16.15479499,16.20832499,16.22698772,16.28925807
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas San Luis Potos� ",1.467032961,1.73358252,1.569475476,1.52862883,1.572083327,1.704458534,1.637029296,1.408934153,1.45146171,1.400231004,1.35564804,1.123990371,1.314555126,1.420220658,1.522002418,1.542541862
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Sinaloa ",2.438617534,2.393744311,2.937636418,3.028716284,2.890283905,2.896584583,3.150321483,2.933001402,2.786937357,2.628914618,2.571159805,2.687674561,2.754438941,2.752685187,2.787871023,2.586770682
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Sonora ",2.151487649,2.227864343,2.298596464,2.718238682,2.460744468,2.132541072,2.296923173,2.167665393,2.291786161,2.318088152,2.160719629,2.103900092,2.094438833,2.152719203,2.165793011,2.121038258
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Tabasco ",1.781954938,1.781492572,1.696644802,1.853084753,1.581272487,1.598070611,1.620391667,1.566270606,1.576550759,1.738583994,1.57880526,1.452880618,1.371922074,1.246832648,1.25066063,1.293935754
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Tamaulipas ",2.0447623,2.054799009,1.923728784,1.928697272,1.913183446,1.995456445,2.02871949,1.519995915,1.725414418,1.787162922,2.170574871,1.692555603,1.716866892,1.755744585,1.652564528,1.805680803
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Tlaxcala ",0.777593513,0.874340405,0.754062581,0.796714994,0.510681614,0.423566702,0.436500597,0.411260136,0.385015646,0.376833671,0.365525993,0.356388161,0.402714228,0.393753836,0.411784725,0.351760649
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Veracruz de Ignacio de la Llave ",5.605019635,5.007595388,4.736620834,5.008765774,4.585377104,3.95380772,4.268666334,4.003002704,3.804694713,3.768968971,3.690891715,3.909972087,3.271768803,2.870097395,2.781455827,2.82735599
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Yucat�n ",1.555936361,1.591307182,1.714747199,1.586424221,1.562634074,1.621229675,1.507311495,1.552314027,1.668599296,1.579958176,1.463269674,1.446308582,1.519844835,1.44282587,1.486737607,1.419666604
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 72 Servicios de alojamiento temporal y de preparaci�n de alimentos y bebidas Zacatecas ",0.619263807,0.625240436,0.681786186,0.700586003,0.681802534,0.690715578,0.754383404,0.756368996,0.629770192,0.6320868,0.619550094,0.624348819,0.661701049,0.678991119,0.669267515,0.677266364
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Total nacional ",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Aguascalientes ",0.770079037,0.825305062,0.834603892,0.845649682,0.824551936,0.830569777,0.841678217,0.837869044,0.818494144,0.827098011,0.832892147,0.823241508,0.823935477,0.828127301,0.811894176,0.835965049
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Baja California ",3.462607048,3.375328261,3.405691493,3.391144165,3.366051266,3.388394099,3.287963074,3.089302288,3.11234931,3.186439667,3.132171137,3.09271898,3.00380026,3.04099411,3.137524974,3.204758495
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Baja California Sur ",0.726109434,0.712237511,0.724001746,0.747248262,0.759516479,0.764886266,0.767513453,0.783499862,0.783883068,0.792099486,0.782623551,0.791043177,0.784745778,0.784657267,0.815618856,0.834276092
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Campeche ",0.997671831,0.977956199,0.981360104,1.027483071,1.002588453,1.05501556,0.994018181,1.059582699,1.040476286,0.987600422,1.009680257,0.97986474,0.994769244,0.916803073,0.896614752,0.94985631
